match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,dismissal_kind
568,1,Punjab Kings,Mumbai Indians,10,4,Nehal Wadhera,Musheer Khan,Akash Madhwal,2,0,2,,0,
568,1,Punjab Kings,Mumbai Indians,10,5,Nehal Wadhera,Musheer Khan,Akash Madhwal,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,10,6,Nehal Wadhera,Musheer Khan,Akash Madhwal,1,0,1,,0,
568,1,Punjab Kings,Mumbai Indians,11,1,Nehal Wadhera,Musheer Khan,Akash Madhwal,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,11,2,Nehal Wadhera,Musheer Khan,Akash Madhwal,2,5,7,legbyes,0,
568,1,Punjab Kings,Mumbai Indians,11,3,Nehal Wadhera,Musheer Khan,Akash Madhwal,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,11,4,Nehal Wadhera,Musheer Khan,Akash Madhwal,0,0,0,,1,bowled
568,1,Punjab Kings,Mumbai Indians,11,5,Musheer Khan,Glenn Maxwell,Akash Madhwal,3,0,3,,0,
568,1,Punjab Kings,Mumbai Indians,11,6,Musheer Khan,Glenn Maxwell,Akash Madhwal,2,0,2,,0,
568,1,Punjab Kings,Mumbai Indians,12,1,Musheer Khan,Glenn Maxwell,Gerald Coetzee,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,12,2,Musheer Khan,Glenn Maxwell,Gerald Coetzee,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,12,3,Musheer Khan,Glenn Maxwell,Gerald Coetzee,2,0,2,,0,
568,1,Punjab Kings,Mumbai Indians,12,4,Musheer Khan,Glenn Maxwell,Gerald Coetzee,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,12,5,Musheer Khan,Glenn Maxwell,Gerald Coetzee,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,12,6,Musheer Khan,Glenn Maxwell,Gerald Coetzee,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,13,1,Musheer Khan,Glenn Maxwell,Nuwan Thushara,1,0,1,,0,
568,1,Punjab Kings,Mumbai Indians,13,2,Musheer Khan,Glenn Maxwell,Nuwan Thushara,0,4,4,noballs,0,
568,1,Punjab Kings,Mumbai Indians,13,3,Musheer Khan,Glenn Maxwell,Nuwan Thushara,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,13,4,Musheer Khan,Glenn Maxwell,Nuwan Thushara,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,13,5,Musheer Khan,Glenn Maxwell,Nuwan Thushara,0,0,0,,1,bowled
568,1,Punjab Kings,Mumbai Indians,13,6,Glenn Maxwell,Marcus Stoinis,Nuwan Thushara,0,0,0,,1,run out
568,1,Punjab Kings,Mumbai Indians,14,1,Marcus Stoinis,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,14,2,Marcus Stoinis,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,14,3,Marcus Stoinis,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,1,caught
568,1,Punjab Kings,Mumbai Indians,14,4,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,1,caught
568,1,Punjab Kings,Mumbai Indians,14,5,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,1,caught
568,1,Punjab Kings,Mumbai Indians,14,6,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,15,1,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,15,2,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,15,3,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,2,0,2,,0,
568,1,Punjab Kings,Mumbai Indians,15,4,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,15,5,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,3,0,3,,0,
568,1,Punjab Kings,Mumbai Indians,15,6,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,2,0,2,,0,
568,1,Punjab Kings,Mumbai Indians,16,1,Azmatullah Omarzai,Azmatullah Omarzai,Gerald Coetzee,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,16,2,Azmatullah Omarzai,Azmatullah Omarzai,Gerald Coetzee,0,5,5,noballs,0,
568,1,Punjab Kings,Mumbai Indians,16,3,Azmatullah Omarzai,Azmatullah Omarzai,Gerald Coetzee,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,16,4,Azmatullah Omarzai,Azmatullah Omarzai,Gerald Coetzee,4,0,4,,0,
568,1,Punjab Kings,Mumbai Indians,16,5,Azmatullah Omarzai,Azmatullah Omarzai,Gerald Coetzee,1,4,5,noballs,0,
568,1,Punjab Kings,Mumbai Indians,16,6,Azmatullah Omarzai,Azmatullah Omarzai,Gerald Coetzee,2,0,2,,0,
568,1,Punjab Kings,Mumbai Indians,17,1,Azmatullah Omarzai,Azmatullah Omarzai,Piyush Chawla,1,0,1,,0,
568,1,Punjab Kings,Mumbai Indians,17,2,Azmatullah Omarzai,Azmatullah Omarzai,Piyush Chawla,0,0,0,,0,
568,1,Punjab Kings,Mumbai Indians,17,3,Azmatullah Omarzai,Azmatullah Omarzai,Piyush Chawla,3,0,3,,0,
568,1,Punjab Kings,Mumbai Indians,17,4,Azmatullah Omarzai,Azmatullah Omarzai,Piyush Chawla,1,0,1,,0,
568,1,Punjab Kings,Mumbai Indians,17,5,Azmatullah Omarzai,Azmatullah Omarzai,Piyush Chawla,1,0,1,,0,
568,1,Punjab Kings,Mumbai Indians,17,6,Azmatullah Omarzai,Azmatullah Omarzai,Piyush Chawla,6,0,6,,0,
568,1,Punjab Kings,Mumbai Indians,18,1,Azmatullah Omarzai,Azmatullah Omarzai,Nuwan Thushara,0,0,0,,1,caught and bowled
568,2,Mumbai Indians,Punjab Kings,0,1,Rohit Sharma,Ishan Kishan,Rahul Chahar,0,0,0,,1,run out
568,2,Mumbai Indians,Punjab Kings,0,2,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,0,3,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,6,0,6,,0,
568,2,Mumbai Indians,Punjab Kings,0,4,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,0,5,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,0,6,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,1,1,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,2,0,2,,0,
568,2,Mumbai Indians,Punjab Kings,1,2,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,1,3,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,1,4,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,3,0,3,,0,
568,2,Mumbai Indians,Punjab Kings,1,5,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,1,6,Ishan Kishan,Suryakumar Yadav,Rahul Chahar,0,0,0,,1,lbw
568,2,Mumbai Indians,Punjab Kings,2,1,Suryakumar Yadav,Tilak Varma,Marco Jansen,0,0,0,,1,caught
568,2,Mumbai Indians,Punjab Kings,2,2,Tilak Varma,Naman Dhir,Marco Jansen,2,0,2,,0,
568,2,Mumbai Indians,Punjab Kings,2,3,Tilak Varma,Naman Dhir,Marco Jansen,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,2,4,Tilak Varma,Naman Dhir,Marco Jansen,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,2,5,Tilak Varma,Naman Dhir,Marco Jansen,3,0,3,,0,
568,2,Mumbai Indians,Punjab Kings,2,6,Tilak Varma,Naman Dhir,Marco Jansen,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,3,1,Tilak Varma,Naman Dhir,Harpreet Brar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,3,2,Tilak Varma,Naman Dhir,Harpreet Brar,3,0,3,,0,
568,2,Mumbai Indians,Punjab Kings,3,3,Tilak Varma,Naman Dhir,Harpreet Brar,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,3,4,Tilak Varma,Naman Dhir,Harpreet Brar,6,0,6,,0,
568,2,Mumbai Indians,Punjab Kings,3,5,Tilak Varma,Naman Dhir,Harpreet Brar,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,3,6,Tilak Varma,Naman Dhir,Harpreet Brar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,4,1,Tilak Varma,Naman Dhir,Yuzvendra Chahal,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,4,2,Tilak Varma,Naman Dhir,Yuzvendra Chahal,0,0,0,,1,caught
568,2,Mumbai Indians,Punjab Kings,4,3,Naman Dhir,Hardik Pandya,Yuzvendra Chahal,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,4,4,Naman Dhir,Hardik Pandya,Yuzvendra Chahal,0,0,0,,1,caught
568,2,Mumbai Indians,Punjab Kings,4,5,Hardik Pandya,namin thir,Yuzvendra Chahal,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,4,6,Hardik Pandya,namin thir,Yuzvendra Chahal,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,5,1,Hardik Pandya,namin thir,Yuzvendra Chahal,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,5,2,Hardik Pandya,namin thir,Yuzvendra Chahal,0,0,0,,1,caught and bowled
568,2,Mumbai Indians,Punjab Kings,5,3,namin thir,namin thir,Yuzvendra Chahal,6,0,6,,0,
568,2,Mumbai Indians,Punjab Kings,5,4,namin thir,namin thir,Yuzvendra Chahal,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,5,5,namin thir,namin thir,Yuzvendra Chahal,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,5,6,namin thir,namin thir,Yuzvendra Chahal,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,6,1,namin thir,namin thir,Yuzvendra Chahal,6,0,6,,0,
568,2,Mumbai Indians,Punjab Kings,6,2,namin thir,namin thir,Yuzvendra Chahal,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,6,3,namin thir,namin thir,Yuzvendra Chahal,0,4,4,wides,1,bowled
568,2,Mumbai Indians,Punjab Kings,6,4,namin thir,namin thir,Yuzvendra Chahal,2,0,2,,0,
568,2,Mumbai Indians,Punjab Kings,6,5,namin thir,namin thir,Yuzvendra Chahal,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,6,6,namin thir,namin thir,Yuzvendra Chahal,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,7,1,namin thir,namin thir,Marco Jansen,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,7,2,namin thir,namin thir,Marco Jansen,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,7,3,namin thir,namin thir,Marco Jansen,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,7,4,namin thir,namin thir,Marco Jansen,4,0,4,,0,
568,2,Mumbai Indians,Punjab Kings,7,5,namin thir,namin thir,Marco Jansen,2,0,2,,0,
568,2,Mumbai Indians,Punjab Kings,7,6,namin thir,namin thir,Marco Jansen,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,8,1,namin thir,namin thir,Arshdeep Singh,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,8,2,namin thir,namin thir,Arshdeep Singh,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,8,3,namin thir,namin thir,Arshdeep Singh,3,0,3,,0,
568,2,Mumbai Indians,Punjab Kings,8,4,namin thir,namin thir,Arshdeep Singh,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,8,5,namin thir,namin thir,Arshdeep Singh,0,1,1,noballs,0,
568,2,Mumbai Indians,Punjab Kings,8,6,namin thir,namin thir,Arshdeep Singh,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,9,1,namin thir,namin thir,Harpreet Brar,0,0,0,,1,caught
568,2,Mumbai Indians,Punjab Kings,9,2,namin thir,namin thir,Harpreet Brar,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,9,3,namin thir,namin thir,Harpreet Brar,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,9,4,namin thir,namin thir,Harpreet Brar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,9,5,namin thir,namin thir,Harpreet Brar,0,0,0,,0,
568,2,Mumbai Indians,Punjab Kings,9,6,namin thir,namin thir,Harpreet Brar,0,0,0,,1,lbw
568,2,Mumbai Indians,Punjab Kings,10,1,namin thir,namin thir,Marco Jansen,1,4,5,wides,0,
568,2,Mumbai Indians,Punjab Kings,10,2,namin thir,namin thir,Marco Jansen,1,0,1,,0,
568,2,Mumbai Indians,Punjab Kings,10,3,namin thir,namin thir,Marco Jansen,0,0,0,,1,caught
569,1,Gujarat Lions,Punjab Kings,0,1,Jake Fraser-McGurk,Faf du Plessis,Arshdeep Singh,3,0,3,,0,
569,1,Gujarat Lions,Punjab Kings,0,2,Jake Fraser-McGurk,Faf du Plessis,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,0,3,Jake Fraser-McGurk,Faf du Plessis,Arshdeep Singh,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,0,4,Jake Fraser-McGurk,Faf du Plessis,Arshdeep Singh,0,0,0,,1,caught and bowled
569,1,Gujarat Lions,Punjab Kings,0,5,Faf du Plessis,Harry Brook,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,0,6,Faf du Plessis,Harry Brook,Arshdeep Singh,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,1,1,Faf du Plessis,Harry Brook,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,1,2,Faf du Plessis,Harry Brook,Arshdeep Singh,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,1,3,Faf du Plessis,Harry Brook,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,1,4,Faf du Plessis,Harry Brook,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,1,5,Faf du Plessis,Harry Brook,Arshdeep Singh,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,1,6,Faf du Plessis,Harry Brook,Arshdeep Singh,0,0,0,,1,bowled
569,1,Gujarat Lions,Punjab Kings,2,1,Harry Brook,Karun Nair,Marco Jansen,6,0,6,,0,
569,1,Gujarat Lions,Punjab Kings,2,2,Harry Brook,Karun Nair,Marco Jansen,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,2,3,Harry Brook,Karun Nair,Marco Jansen,6,0,6,,0,
569,1,Gujarat Lions,Punjab Kings,2,4,Harry Brook,Karun Nair,Marco Jansen,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,2,5,Harry Brook,Karun Nair,Marco Jansen,0,0,0,,1,caught and bowled
569,1,Gujarat Lions,Punjab Kings,2,6,Karun Nair,Tristan Stubbs,Marco Jansen,2,4,6,byes,0,
569,1,Gujarat Lions,Punjab Kings,3,1,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,3,2,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,3,3,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,3,4,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,3,5,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,3,6,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,3,0,3,,0,
569,1,Gujarat Lions,Punjab Kings,4,1,Karun Nair,Tristan Stubbs,Yuzvendra Chahal,0,0,0,,1,caught
569,1,Gujarat Lions,Punjab Kings,4,2,Tristan Stubbs,Axar Patel,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,4,3,Tristan Stubbs,Axar Patel,Yuzvendra Chahal,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,4,4,Tristan Stubbs,Axar Patel,Yuzvendra Chahal,0,0,0,,1,run out
569,1,Gujarat Lions,Punjab Kings,4,5,Axar Patel,Ashutosh Sharma,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,4,6,Axar Patel,Ashutosh Sharma,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,5,1,Axar Patel,Ashutosh Sharma,Harpreet Brar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,5,2,Axar Patel,Ashutosh Sharma,Harpreet Brar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,5,3,Axar Patel,Ashutosh Sharma,Harpreet Brar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,5,4,Axar Patel,Ashutosh Sharma,Harpreet Brar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,5,5,Axar Patel,Ashutosh Sharma,Harpreet Brar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,5,6,Axar Patel,Ashutosh Sharma,Harpreet Brar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,6,1,Axar Patel,Ashutosh Sharma,Rahul Chahar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,6,2,Axar Patel,Ashutosh Sharma,Rahul Chahar,3,0,3,,0,
569,1,Gujarat Lions,Punjab Kings,6,3,Axar Patel,Ashutosh Sharma,Rahul Chahar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,6,4,Axar Patel,Ashutosh Sharma,Rahul Chahar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,6,5,Axar Patel,Ashutosh Sharma,Rahul Chahar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,6,6,Axar Patel,Ashutosh Sharma,Rahul Chahar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,7,1,Axar Patel,Ashutosh Sharma,Arshdeep Singh,3,0,3,,0,
569,1,Gujarat Lions,Punjab Kings,7,2,Axar Patel,Ashutosh Sharma,Arshdeep Singh,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,7,3,Axar Patel,Ashutosh Sharma,Arshdeep Singh,6,0,6,,0,
569,1,Gujarat Lions,Punjab Kings,7,4,Axar Patel,Ashutosh Sharma,Arshdeep Singh,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,7,5,Axar Patel,Ashutosh Sharma,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,7,6,Axar Patel,Ashutosh Sharma,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,8,1,Axar Patel,Ashutosh Sharma,Marco Jansen,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,8,2,Axar Patel,Ashutosh Sharma,Marco Jansen,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,8,3,Axar Patel,Ashutosh Sharma,Marco Jansen,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,8,4,Axar Patel,Ashutosh Sharma,Marco Jansen,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,8,5,Axar Patel,Ashutosh Sharma,Marco Jansen,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,8,6,Axar Patel,Ashutosh Sharma,Marco Jansen,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,9,1,Axar Patel,Ashutosh Sharma,Rahul Chahar,0,0,0,,1,bowled
569,1,Gujarat Lions,Punjab Kings,9,2,Ashutosh Sharma,Vipraj Nigam,Rahul Chahar,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,9,3,Ashutosh Sharma,Vipraj Nigam,Rahul Chahar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,9,4,Ashutosh Sharma,Vipraj Nigam,Rahul Chahar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,9,5,Ashutosh Sharma,Vipraj Nigam,Rahul Chahar,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,9,6,Ashutosh Sharma,Vipraj Nigam,Rahul Chahar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,10,1,Ashutosh Sharma,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,10,2,Ashutosh Sharma,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,10,3,Ashutosh Sharma,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,10,4,Ashutosh Sharma,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,10,5,Ashutosh Sharma,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,1,caught
569,1,Gujarat Lions,Punjab Kings,10,6,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,6,0,6,,0,
569,1,Gujarat Lions,Punjab Kings,11,1,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,11,2,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,11,3,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,11,4,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,4,1,5,legbyes,0,
569,1,Gujarat Lions,Punjab Kings,11,5,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,11,6,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,12,1,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,12,2,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,12,3,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,12,4,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,12,5,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,12,6,Vipraj Nigam,Vipraj Nigam,Harpreet Brar,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,13,1,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,2,1,3,noballs,0,
569,1,Gujarat Lions,Punjab Kings,13,2,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,13,3,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,13,4,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,13,5,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,13,6,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,6,0,6,,0,
569,1,Gujarat Lions,Punjab Kings,14,1,Vipraj Nigam,Vipraj Nigam,Marco Jansen,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,14,2,Vipraj Nigam,Vipraj Nigam,Marco Jansen,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,14,3,Vipraj Nigam,Vipraj Nigam,Marco Jansen,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,14,4,Vipraj Nigam,Vipraj Nigam,Marco Jansen,1,0,1,,0,
569,1,Gujarat Lions,Punjab Kings,14,5,Vipraj Nigam,Vipraj Nigam,Marco Jansen,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,14,6,Vipraj Nigam,Vipraj Nigam,Marco Jansen,3,5,8,legbyes,0,
569,1,Gujarat Lions,Punjab Kings,15,1,Vipraj Nigam,Vipraj Nigam,Arshdeep Singh,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,15,2,Vipraj Nigam,Vipraj Nigam,Arshdeep Singh,0,0,0,,1,bowled
569,1,Gujarat Lions,Punjab Kings,15,3,Vipraj Nigam,Vipraj Nigam,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,15,4,Vipraj Nigam,Vipraj Nigam,Arshdeep Singh,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,15,5,Vipraj Nigam,Vipraj Nigam,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,15,6,Vipraj Nigam,Vipraj Nigam,Arshdeep Singh,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,16,1,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,2,0,2,,0,
569,1,Gujarat Lions,Punjab Kings,16,2,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,1,caught
569,1,Gujarat Lions,Punjab Kings,16,3,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,4,0,4,,0,
569,1,Gujarat Lions,Punjab Kings,16,4,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,0,
569,1,Gujarat Lions,Punjab Kings,16,5,Vipraj Nigam,Vipraj Nigam,Yuzvendra Chahal,0,0,0,,1,bowled
569,2,Punjab Kings,Gujarat Lions,0,1,Shreyas Iyer,Prabhsimran Singh,Jasprit Bumrah,0,0,0,,0,
569,2,Punjab Kings,Gujarat Lions,0,2,Shreyas Iyer,Prabhsimran Singh,Jasprit Bumrah,1,0,1,,0,
569,2,Punjab Kings,Gujarat Lions,0,3,Shreyas Iyer,Prabhsimran Singh,Jasprit Bumrah,1,0,1,,0,
569,2,Punjab Kings,Gujarat Lions,0,4,Shreyas Iyer,Prabhsimran Singh,Jasprit Bumrah,4,0,4,,0,
569,2,Punjab Kings,Gujarat Lions,0,5,Shreyas Iyer,Prabhsimran Singh,Jasprit Bumrah,0,0,0,,1,caught and bowled
569,2,Punjab Kings,Gujarat Lions,0,6,Prabhsimran Singh,Josh Inglis,Jasprit Bumrah,0,0,0,,1,caught
569,2,Punjab Kings,Gujarat Lions,1,1,Josh Inglis,Nehal Wadhera,Nuwan Thushara,0,0,0,,0,
569,2,Punjab Kings,Gujarat Lions,1,2,Josh Inglis,Nehal Wadhera,Nuwan Thushara,0,0,0,,0,
569,2,Punjab Kings,Gujarat Lions,1,3,Josh Inglis,Nehal Wadhera,Nuwan Thushara,4,0,4,,0,
569,2,Punjab Kings,Gujarat Lions,1,4,Josh Inglis,Nehal Wadhera,Nuwan Thushara,0,0,0,,0,
