match_id,season,team1,team2,venue,team1_recent_form,team2_recent_form,form_diff,team1_overall_wr,team2_overall_wr,overall_wr_diff,h2h_team1_pct,h2h_matches,team1_venue_wr,team2_venue_wr,venue_avg_score,team1_avg_score,team2_avg_score,team1_avg_sr,team2_avg_sr,batting_score_diff,team1_avg_conceded,team2_avg_conceded,team1_avg_wickets,team2_avg_wickets,bowling_economy_diff,toss_won_by_team1,chose_bat,target
723,2019,Rajasthan Royals,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",0.2,0.6,-0.39999999999999997,0.5074626865671642,0.5548780487804879,-0.04741536221332365,0.47368421052631576,19,0.6,0.5384615384615384,117.86363636363636,125.65671641791045,117.1219512195122,151.2848158131177,151.11320903154748,8.534765198398247,122.46268656716418,131.84146341463415,9.82089552238806,9.792682926829269,-0.19012362178164643,0,1,0
720,2019,Delhi Capitals,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0.8,0.6,0.20000000000000007,0.5146198830409356,0.5491329479768786,-0.03451306493594297,0.45,20,0.42857142857142855,0.2,123.9,119.42690058479532,122.7514450867052,148.729153011434,150.8452905242222,-3.324544501909884,127.91812865497076,123.76300578034682,9.894736842105264,9.84393063583815,0.14385472320620707,0,0,1
725,2019,Sunrisers Hyderabad,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.6,0.8,-0.20000000000000007,0.4601226993865031,0.5174418604651163,-0.057319161078613234,0.5,24,0.5,0.5333333333333333,113.0,129.39877300613497,119.54069767441861,152.33280369781886,148.75560700332804,9.858075331716364,122.1840490797546,127.57558139534883,9.858895705521473,9.895348837209303,-0.20928029705435947,1,0,1
736,2019,Sunrisers Hyderabad,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",0.6,0.4,0.19999999999999996,0.4601226993865031,0.5591397849462365,-0.09901708555973343,0.4583333333333333,24,0.5,0.4666666666666667,126.64814814814815,129.39877300613497,120.43548387096774,152.33280369781886,147.55944931163955,8.96328913516723,122.1840490797546,122.79569892473118,9.858895705521473,9.881720430107526,0.007617055231426306,0,1,1
738,2019,Delhi Capitals,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",0.6,0.8,-0.20000000000000007,0.5144508670520231,0.4666666666666667,0.04778420038535647,0.48,25,0.4666666666666667,0.5454545454545454,126.81818181818181,119.53179190751445,129.20606060606062,148.87688984881208,152.33297606287962,-9.674268698546172,127.36416184971098,122.0060606060606,9.895953757225433,9.860606060606061,0.19810330358140504,1,0,1
739,2019,Rajasthan Royals,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",0.0,0.6,-0.6,0.5037037037037037,0.5459770114942529,-0.042273307790549275,0.16666666666666666,12,0.5,0.6,120.14285714285714,125.63703703703703,122.44252873563218,151.31590686055847,150.7251503360453,3.194508301404852,122.15555555555555,123.85057471264368,9.822222222222223,9.844827586206897,-0.26114030296356816,0,1,0
743,2019,Royal Challengers Bengaluru,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",0.8,0.6,0.20000000000000007,0.5575757575757576,0.5485714285714286,0.009004329004329015,0.55,20,0.25,0.7142857142857143,112.57777777777778,116.9030303030303,122.30857142857143,150.95476600406948,150.75362727144667,-5.40554112554112,131.78787878787878,123.97142857142858,9.793939393939393,9.845714285714285,-0.05755076585113805,0,0,0
724,2019,Delhi Capitals,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",0.6,0.6,0.0,0.5172413793103449,0.5542168674698795,-0.036975488159534664,0.5,22,0.3333333333333333,0.9230769230769231,119.3529411764706,119.76436781609195,117.0421686746988,148.74375446109923,151.0221531286436,2.7221991413931477,127.54597701149426,131.43975903614458,9.89655172413793,9.795180722891565,0.197787206657992,0,0,1
730,2019,Punjab Kings,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.2,0.0,0.2,0.4695121951219512,0.5,-0.030487804878048808,0.3888888888888889,18,0.5,0.3333333333333333,113.17391304347827,130.26829268292684,125.77941176470588,152.97150221967635,151.27343473646974,4.488880918220957,122.63414634146342,121.98529411764706,9.853658536585366,9.823529411764707,0.2011921330158284,1,1,1
726,2019,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, Mumbai",0.6,0.6,0.0,0.5511363636363636,0.52,0.03113636363636363,0.5238095238095238,21,0.7,0.45454545454545453,121.38775510204081,122.0340909090909,119.49142857142857,150.617110799439,148.60005685048324,2.5426623376623354,124.0625,127.66285714285715,9.846590909090908,9.897142857142857,-0.1339934774780449,1,0,1
732,2019,Rajasthan Royals,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",0.0,0.8,-0.8,0.49635036496350365,0.463855421686747,0.03249494327675667,0.6111111111111112,18,0.7142857142857143,0.25,118.4423076923077,125.56204379562044,129.3855421686747,151.19978904807948,152.29383819045592,-3.8234983730542638,122.10218978102189,122.23493975903614,9.824817518248175,9.855421686746988,-0.186171907401123,0,1,1
727,2019,Sunrisers Hyderabad,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.6,0.2,0.39999999999999997,0.46107784431137727,0.5,-0.03892215568862273,0.3684210526315789,19,0.35714285714285715,0.7692307692307693,121.8,129.5868263473054,125.54347826086956,152.1977635558056,151.31004366812226,4.043348086435827,122.23952095808383,122.39855072463769,9.8562874251497,9.826086956521738,0.1962031047965489,1,1,1
735,2019,Kolkata Knight Riders,Royal Challengers Bengaluru,"Punjab Cricket Association Stadium, Mohali",0.2,0.6,-0.39999999999999997,0.5561497326203209,0.5508982035928144,0.005251529027506474,0.5,24,0.4666666666666667,0.5,124.19607843137256,120.31016042780749,117.22754491017965,147.5956176605655,151.13873233999846,3.0826155176278434,122.8663101604278,131.08383233532933,9.882352941176471,9.796407185628743,-0.002037705639827081,0,1,1
758,2019,Kolkata Knight Riders,Chennai Super Kings,"Wankhede Stadium, Mumbai",0.4,0.6,-0.19999999999999996,0.5585106382978723,0.5072463768115942,0.05126426148627805,0.56,25,0.5833333333333334,0.5555555555555556,117.97777777777777,120.65425531914893,128.0144927536232,147.66616756721567,154.328645059841,-7.360237434474257,122.96808510638297,120.1304347826087,9.882978723404255,9.847826086956522,0.07124365015835643,1,1,1
766,2019,Chennai Super Kings,Mumbai Indians,"Holkar Cricket Stadium, Indore",0.4,0.8,-0.4,0.5035971223021583,0.5536723163841808,-0.050075194082022545,0.5714285714285714,21,0.3333333333333333,0.6428571428571429,123.48936170212765,127.87050359712231,122.14689265536722,154.44907890163364,150.63053020274506,5.723610941755084,119.59712230215827,123.72881355932203,9.848920863309353,9.847457627118644,-0.14269337633823653,1,0,0
733,2019,Chennai Super Kings,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.2,0.2,0.0,0.5,0.49640287769784175,0.003597122302158251,0.5333333333333333,15,0.7142857142857143,0.7142857142857143,121.19607843137256,128.21428571428572,125.31654676258992,154.36876504987958,151.27225358228398,2.8977389516958,119.72142857142858,122.1726618705036,9.85,9.827338129496402,0.11683574833305954,1,0,1
734,2019,Delhi Capitals,Royal Challengers Bengaluru,"Holkar Cricket Stadium, Indore",0.6,0.4,0.19999999999999996,0.5170454545454546,0.5476190476190477,-0.030573593073593086,0.5217391304347826,23,0.5,0.7777777777777778,124.58333333333333,119.18181818181819,117.375,148.50265486725664,151.33537989255564,1.806818181818187,127.74431818181819,131.4047619047619,9.897727272727273,9.797619047619047,0.20825810883209428,0,1,0
745,2019,Royal Challengers Bengaluru,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",0.4,0.4,0.0,0.5502958579881657,0.5141242937853108,0.036171564202854944,0.5,24,0.5,0.46153846153846156,119.04347826086956,117.01183431952663,119.25988700564972,151.27753977968177,148.53986348603195,-2.2480526861230885,131.41420118343194,127.33898305084746,9.798816568047338,9.898305084745763,-0.20327350494108387,0,1,1
748,2019,Mumbai Indians,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.8,0.4,0.4,0.5561797752808989,0.5112359550561798,0.0449438202247191,0.5454545454545454,22,0.5,0.5,112.62068965517241,122.23033707865169,119.25842696629213,150.64044866025063,148.50986427871834,2.971910112359552,124.02247191011236,127.02808988764045,9.814606741573034,9.898876404494382,-0.12547443719756046,0,0,1
737,2019,Mumbai Indians,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",1.0,0.6,0.4,0.5586592178770949,0.4642857142857143,0.09437350359138064,0.625,24,0.7272727272727273,0.4,120.9423076923077,122.31843575418995,129.35714285714286,150.6674924304982,152.195531899993,-7.0387071029529125,124.42458100558659,122.07142857142857,9.804469273743017,9.857142857142858,0.06820318874158815,1,1,1
749,2019,Rajasthan Royals,Royal Challengers Bengaluru,"Brabourne Stadium, Mumbai",0.2,0.4,-0.2,0.4928571428571429,0.5529411764705883,-0.06008403361344539,0.45,20,0.6666666666666666,0.46153846153846156,120.20754716981132,125.32857142857142,116.74705882352941,151.25862068965517,151.04261796042618,8.581512605042008,122.07142857142857,131.34117647058824,9.82857142857143,9.8,-0.19392293789740833,0,1,1
750,2019,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",0.6,0.4,0.19999999999999996,0.5608465608465608,0.4727272727272727,0.0881192881192881,0.6,20,0.6666666666666666,0.5,126.20408163265306,120.25925925925925,130.3151515151515,147.57174392935983,152.89767474934223,-10.05589225589226,122.88888888888889,122.47272727272727,9.883597883597883,9.854545454545455,-0.0019691088248876554,1,1,1
753,2019,Kolkata Knight Riders,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",0.8,0.4,0.4,0.5631578947368421,0.46987951807228917,0.09327837666455291,0.6190476190476191,21,0.4375,0.4444444444444444,120.64,120.12105263157895,130.59036144578315,147.60703660587245,152.84495522808996,-10.469308814204197,123.16842105263157,122.3012048192771,9.884210526315789,9.855421686746988,-0.005450984958995875,1,1,1
740,2019,Delhi Capitals,Sunrisers Hyderabad,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.2,0.4,-0.2,0.5083798882681564,0.46153846153846156,0.046841426729694824,0.5,26,0.36363636363636365,0.6,122.225,119.68715083798882,129.31952662721895,148.63327320660468,152.26781857451402,-9.632375789230124,127.08938547486034,121.83431952662721,9.899441340782124,9.857988165680473,0.18748919608167647,0,1,1
741,2019,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.2,0.4,-0.2,0.4588235294117647,0.46706586826347307,-0.008242338851708386,0.6428571428571429,14,0.6153846153846154,0.46153846153846156,113.07692307692308,128.9470588235294,130.7245508982036,152.11296925959337,152.63231489897225,-1.7774920746741998,121.91176470588235,122.59281437125749,9.858823529411765,9.8562874251497,-0.011265157056465469,0,1,0
742,2019,Delhi Capitals,Kolkata Knight Riders,"Ekana Cricket Stadium, Lucknow",0.2,0.8,-0.6000000000000001,0.5111111111111111,0.5654450261780105,-0.05433391506689944,0.5769230769230769,26,0.42857142857142855,0.5833333333333334,118.04255319148936,119.77222222222223,120.38743455497382,148.73404622283545,147.71938841063857,-0.6152123327515966,126.75,123.32460732984293,9.9,9.879581151832461,0.18359944063720945,0,0,0
756,2019,Rajasthan Royals,Delhi Capitals,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.4,0.2,0.2,0.49645390070921985,0.5111111111111111,-0.014657210401891219,0.5625,16,0.7,0.8333333333333334,113.15094339622641,124.94326241134752,119.77222222222223,150.77884286203357,148.73404622283545,5.171040189125293,122.26241134751773,126.75,9.829787234042554,9.9,-0.37348270179989207,0,0,0
744,2019,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",0.4,0.2,0.2,0.5497076023391813,0.45614035087719296,0.0935672514619883,0.6,20,0.5333333333333333,0.8888888888888888,118.10416666666667,116.93567251461988,128.87719298245614,151.07283167119976,152.1646067803632,-11.941520467836256,130.98830409356725,121.49707602339181,9.801169590643275,9.859649122807017,-0.026618462420202604,0,0,1
759,2019,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0.4,1.0,-0.6,0.5035460992907801,0.5677083333333334,-0.06416223404255328,0.4230769230769231,26,0.5,0.6153846153846154,116.41304347826087,128.0709219858156,120.265625,154.23641954219337,147.8107796696966,7.805296985815602,119.77304964539007,123.3125,9.851063829787234,9.880208333333334,-0.074816748354392,0,0,1
760,2019,Delhi Capitals,Mumbai Indians,"M. Chinnaswamy Stadium, Bengaluru",0.4,1.0,-0.6,0.510989010989011,0.5611111111111111,-0.050122100122100166,0.43478260869565216,23,0.625,0.5384615384615384,132.8,119.93406593406593,122.09444444444445,149.03727980335927,150.68220774768596,-2.1603785103785214,126.22527472527473,124.41666666666667,9.901098901098901,9.805555555555555,0.11441971091389114,1,1,0
746,2019,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",0.8,1.0,-0.19999999999999996,0.5647668393782384,0.56353591160221,0.001230927776028401,0.6206896551724138,29,0.5714285714285714,0.46153846153846156,118.06382978723404,120.15544041450777,121.96685082872928,147.80114722753345,150.60717696820848,-1.8114104142215126,123.67875647668394,124.54143646408839,9.875647668393782,9.806629834254144,-0.07502526571501278,1,1,0
763,2019,Royal Challengers Bengaluru,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",0.6,1.0,-0.4,0.5523255813953488,0.5659340659340659,-0.013608484538717103,0.5238095238095238,21,0.8571428571428571,0.5882352941176471,118.52830188679245,116.94186046511628,121.97252747252747,151.05136677680986,150.63445748795547,-5.030667007411196,131.12209302325581,124.37362637362638,9.80232558139535,9.807692307692308,-0.0903480007059585,0,0,0
747,2019,Sunrisers Hyderabad,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0.2,0.4,-0.2,0.45348837209302323,0.49295774647887325,-0.03946937438585002,0.4,20,0.3333333333333333,0.3076923076923077,113.70212765957447,129.02325581395348,124.49295774647888,152.3234264534285,150.86192182966377,4.530298067474604,121.47674418604652,122.44366197183099,9.86046511627907,9.830985915492958,0.1749160336057738,0,1,1
764,2019,Mumbai Indians,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",1.0,0.4,0.6,0.5683060109289617,0.5081967213114754,0.060109289617486295,0.5833333333333334,24,0.5714285714285714,0.4,118.10204081632654,122.19672131147541,120.08196721311475,150.75844400997775,149.15495825697414,2.114754098360663,124.29508196721312,126.07650273224044,9.808743169398907,9.901639344262295,-0.11332036818599356,0,1,1
767,2019,Chennai Super Kings,Royal Challengers Bengaluru,"Punjab Cricket Association Stadium, Mohali",0.4,0.6,-0.19999999999999996,0.5070422535211268,0.5491329479768786,-0.042090694455751865,0.23529411764705882,17,0.75,0.4666666666666667,125.36538461538461,128.53521126760563,116.90173410404624,154.31180250253635,150.95916996342464,11.633477163559391,119.62676056338029,131.3063583815029,9.852112676056338,9.803468208092486,-0.06828047971465523,0,1,1
768,2019,Punjab Kings,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",0.4,0.6,-0.19999999999999996,0.47023809523809523,0.5618556701030928,-0.09161757486499755,0.36363636363636365,22,0.4,0.47058823529411764,121.62745098039215,130.25,120.02061855670104,152.51969052763644,147.74111675126903,10.229381443298962,122.55952380952381,123.67525773195877,9.857142857142858,9.876288659793815,0.016502764861128227,0,0,0
769,2019,Royal Challengers Bengaluru,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",0.4,0.6,-0.19999999999999996,0.5459770114942529,0.5641025641025641,-0.01812555260831117,0.48,25,0.75,0.4375,127.41071428571429,117.48275862068965,120.01025641025642,151.23178220019236,147.6466876971609,-2.527497789566766,131.16091954022988,123.43589743589743,9.804597701149426,9.876923076923077,-0.0058396597000900385,1,1,0
751,2019,Kolkata Knight Riders,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",0.6,0.2,0.39999999999999997,0.5663265306122449,0.5428571428571428,0.0234693877551021,0.5384615384615384,26,0.6153846153846154,0.5625,117.3,119.70918367346938,117.39428571428572,147.46401860348186,151.2144854997792,2.314897959183668,123.3265306122449,130.76,9.877551020408163,9.805714285714286,0.01726364692735416,0,1,1
752,2019,Kolkata Knight Riders,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",0.6,0.4,0.19999999999999996,0.5685279187817259,0.5054347826086957,0.06309313617303025,0.4444444444444444,27,0.9166666666666666,0.6666666666666666,113.52083333333333,119.65482233502539,120.42934782608695,147.49092729320486,149.18871608429274,-0.7745254910615671,123.19289340101523,125.81521739130434,9.878172588832488,9.902173913043478,-0.18126181119874651,0,0,1
754,2019,Delhi Capitals,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",0.2,0.6,-0.39999999999999997,0.5027027027027027,0.5104895104895105,-0.007786807786807848,0.2222222222222222,18,0.4166666666666667,0.7,120.76923076923077,120.47027027027028,128.37762237762237,149.1467576791809,154.2300260438545,-7.9073521073520965,125.54594594594595,120.31468531468532,9.902702702702703,9.846153846153847,0.23921403456714962,1,1,1
755,2019,Royal Challengers Bengaluru,Mumbai Indians,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.2,1.0,-0.8,0.5397727272727273,0.5706521739130435,-0.030879446640316166,0.5,22,0.3,0.3333333333333333,112.18518518518519,117.2784090909091,121.95652173913044,151.29370373085098,150.71529316945396,-4.678112648221344,130.63636363636363,124.6195652173913,9.806818181818182,9.78804347826087,-0.09240228285805152,0,1,1
757,2019,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.2,0.6,-0.39999999999999997,0.45664739884393063,0.5069444444444444,-0.05029704560051379,0.5,20,0.5714285714285714,0.42857142857142855,112.67272727272727,128.88439306358381,128.04861111111111,152.31231641505568,154.1464638020398,0.8357819524727006,121.8092485549133,120.10416666666667,9.861271676300579,9.847222222222221,0.06898607082238861,0,1,0
761,2019,Mumbai Indians,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.8,0.2,0.6000000000000001,0.5675675675675675,0.48951048951048953,0.07805707805707801,0.8461538461538461,13,0.625,0.5,122.53658536585365,122.1891891891892,124.87412587412588,150.79047428457076,151.03611604499704,-2.6849366849366874,124.6972972972973,122.32167832167832,9.78918918918919,9.832167832167832,0.2387005205677557,1,0,0
762,2019,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",0.4,0.6,-0.19999999999999996,0.5053763440860215,0.5645161290322581,-0.05913978494623662,0.4,25,0.5454545454545454,0.5294117647058824,119.3695652173913,120.30645161290323,122.13978494623656,149.10047974413646,150.70983149794347,-1.8333333333333286,125.30645161290323,124.49462365591398,9.903225806451612,9.790322580645162,0.12804805352379134,1,0,1
765,2019,Delhi Capitals,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",0.4,0.2,0.2,0.5080213903743316,0.4540229885057471,0.053998401868584456,0.5185185185185185,27,0.875,0.16666666666666666,117.5625,120.36363636363636,128.7528735632184,149.17815482502652,152.25635449232024,-8.389237199582041,125.14973262032086,122.02873563218391,9.903743315508022,9.862068965517242,0.13862058422974854,1,0,1
770,2019,Punjab Kings,Rajasthan Royals,"DY Patil Stadium, Mumbai",0.4,0.4,0.0,0.46745562130177515,0.4930555555555556,-0.025599934253780432,0.42105263157894735,19,0.4666666666666667,0.6428571428571429,126.96491228070175,129.93491124260356,124.61111111111111,152.30267720904425,150.75191128286986,5.3238001314924475,122.53254437869822,122.25694444444444,9.857988165680473,9.833333333333334,0.19382293290910546,1,0,1
771,2020,Rajasthan Royals,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",0.4,0.2,0.2,0.4896551724137931,0.4514285714285714,0.03822660098522168,0.5714285714285714,21,0.2222222222222222,0.5,133.1086956521739,124.02758620689656,128.85142857142858,150.55671829217246,152.15249662618083,-4.823842364532027,122.47586206896551,122.28,9.83448275862069,9.862857142857143,-0.20722859624736856,0,0,0
772,2020,Sunrisers Hyderabad,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",0.4,0.8,-0.4,0.45454545454545453,0.5707070707070707,-0.11616161616161619,0.48,25,0.2222222222222222,0.5384615384615384,118.37037037037037,128.7443181818182,119.43434343434343,152.0840324854017,147.5602146511918,9.309974747474755,122.23295454545455,123.21717171717172,9.863636363636363,9.878787878787879,0.040570499393034254,0,0,1
773,2020,Chennai Super Kings,Delhi Capitals,"DY Patil Stadium, Mumbai",0.8,0.6,0.20000000000000007,0.5103448275862069,0.5106382978723404,-0.00029347028613346815,0.7368421052631579,19,0.5,0.5,127.43103448275862,128.26896551724138,120.6063829787234,154.43826289130615,149.28891229918358,7.662582538517981,120.00689655172414,125.26063829787235,9.848275862068965,9.904255319148936,-0.22050358623352473,1,1,0
774,2020,Delhi Capitals,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.8,0.2,0.6000000000000001,0.5132275132275133,0.4863013698630137,0.026926143364499555,0.47058823529411764,17,0.4166666666666667,0.6875,119.29629629629629,120.78835978835978,123.95890410958904,149.2579274272638,150.65345875301756,-3.170544321229258,125.16402116402116,122.39041095890411,9.904761904761905,9.835616438356164,0.33446711454815414,0,0,1
778,2020,Mumbai Indians,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",0.4,1.0,-0.6,0.5614973262032086,0.5157894736842106,0.045707852518998004,0.5769230769230769,26,0.5714285714285714,0.5555555555555556,132.70212765957447,122.0,120.7578947368421,150.4682759530405,149.22926829268292,1.242105263157896,124.52941176470588,125.71052631578948,9.79144385026738,9.905263157894737,-0.11840668926727282,1,0,0
776,2020,Mumbai Indians,Chennai Super Kings,"DY Patil Stadium, Mumbai",0.2,0.6,-0.39999999999999997,0.5585106382978723,0.5068493150684932,0.05166132322937911,0.45454545454545453,22,0.5714285714285714,0.4666666666666667,127.08474576271186,122.21808510638297,128.12328767123287,150.35335689045937,154.3908880818752,-5.905202564849901,124.43085106382979,120.24657534246575,9.792553191489361,9.849315068493151,0.11779090264398917,0,0,0
775,2020,Royal Challengers Bengaluru,Mumbai Indians,"Brabourne Stadium, Mumbai",0.2,0.0,0.2,0.5423728813559322,0.5555555555555556,-0.013182674199623379,0.5217391304347826,23,0.42857142857142855,0.75,119.21818181818182,117.40112994350282,122.16931216931216,151.1932479627474,150.36467830164105,-4.7681822258093405,130.83050847457628,124.16931216931216,9.807909604519773,9.793650793650794,-0.06452426767862995,0,1,1
779,2020,Chennai Super Kings,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.6,0.4,0.19999999999999996,0.5102040816326531,0.5449438202247191,-0.03473973859206603,0.2777777777777778,18,0.3333333333333333,0.7777777777777778,122.30952380952381,127.76190476190476,117.51123595505618,154.2713980614424,151.1671605116716,10.25066880684858,120.19727891156462,130.72471910112358,9.850340136054422,9.808988764044944,-0.05204628537724254,1,0,1
788,2020,Rajasthan Royals,Royal Challengers Bengaluru,"DY Patil Stadium, Mumbai",0.2,0.4,-0.2,0.48299319727891155,0.5418994413407822,-0.058906244061870616,0.47619047619047616,21,0.6,0.6,126.85,124.6734693877551,117.15642458100558,151.06330365974284,151.13144998558664,7.517044806749524,122.34013605442176,130.6703910614525,9.83673469387755,9.810055865921788,-0.1717747303954198,1,1,0
780,2020,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0.4,0.8,-0.4,0.47058823529411764,0.5678391959798995,-0.09725096068578187,0.34782608695652173,23,0.5,0.5333333333333333,118.55102040816327,130.07647058823528,119.16582914572864,152.31436837029895,147.48429628708251,10.910641442506645,122.04705882352941,123.19597989949749,9.858823529411765,9.879396984924623,0.014629564513720439,1,1,1
777,2020,Delhi Capitals,Punjab Kings,"DY Patil Stadium, Mumbai",1.0,0.4,0.6,0.518324607329843,0.47058823529411764,0.04773637203572534,0.5517241379310345,29,0.5294117647058824,0.5,127.09836065573771,120.68062827225131,130.07647058823528,149.19093851132686,152.31436837029895,-9.39584231598397,125.90575916230367,122.04705882352941,9.900523560209423,9.858823529411765,0.16051225789765766,0,0,1
789,2020,Kolkata Knight Riders,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",0.8,0.0,0.8,0.5678391959798995,0.5526315789473685,0.01520761703253104,0.6,30,0.6428571428571429,0.5263157894736842,113.05084745762711,119.16582914572864,122.11578947368422,147.48429628708251,150.44741278692777,-2.94996032795558,123.19597989949749,124.23684210526316,9.879396984924623,9.794736842105262,-0.05541816743567374,0,0,0
782,2020,Mumbai Indians,Kolkata Knight Riders,"Sawai Mansingh Stadium, Jaipur",0.2,0.4,-0.2,0.5549738219895288,0.5621890547263682,-0.007215232736839328,0.41935483870967744,31,0.75,0.9230769230769231,112.75510204081633,122.15183246073299,119.28855721393035,150.44493164818158,147.55076923076925,2.863275246802644,124.19371727748691,123.04975124378109,9.795811518324607,9.880597014925373,0.05606347150862412,0,1,0
793,2020,Delhi Capitals,Sunrisers Hyderabad,"Eden Gardens, Kolkata",1.0,0.6,0.4,0.5208333333333334,0.4576271186440678,0.06320621468926557,0.5357142857142857,28,0.4,0.4444444444444444,125.56,120.296875,128.68926553672316,149.00329011031545,151.9749132639445,-8.392390536723155,125.88541666666667,121.91525423728814,9.901041666666666,9.864406779661017,0.1352987115606492,1,0,0
796,2020,Delhi Capitals,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0.8,0.2,0.6000000000000001,0.5181347150259067,0.5520833333333334,-0.03394861830742668,0.4444444444444444,27,0.4666666666666667,0.16666666666666666,125.0,120.26424870466322,122.19270833333333,148.86480246280144,150.52611317849352,-1.9284596286701117,125.82901554404145,124.13541666666667,9.901554404145077,9.796875,0.13087399915718478,1,1,1
784,2020,Sunrisers Hyderabad,Mumbai Indians,"Eden Gardens, Kolkata",0.6,0.2,0.39999999999999997,0.4606741573033708,0.5492227979274611,-0.08854864062409029,0.36,25,0.5,0.6,125.33333333333333,128.6123595505618,122.23834196891191,152.07253886010363,150.4591836734694,6.3740175816498805,121.87078651685393,124.24352331606218,9.865168539325843,9.797927461139896,-0.02166585059482351,1,0,1
797,2020,Mumbai Indians,Kolkata Knight Riders,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.2,0.4,-0.2,0.5492227979274611,0.5643564356435643,-0.01513363771610321,0.40625,32,0.5555555555555556,0.5,122.27906976744185,122.23834196891191,119.25742574257426,150.4591836734694,147.51990202082058,2.980916226337655,124.24352331606218,123.08415841584159,9.797927461139896,9.881188118811881,0.05056920379704799,1,1,0
785,2020,Punjab Kings,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",0.6,0.6,0.0,0.47093023255813954,0.5135135135135135,-0.04258328095537395,0.5384615384615384,13,0.36363636363636365,0.6363636363636364,120.18867924528301,129.78488372093022,127.71621621621621,152.2611008798854,154.32723709993468,2.068667504714014,121.75581395348837,119.75,9.86046511627907,9.85135135135135,0.06354802625225098,0,0,0
799,2020,Sunrisers Hyderabad,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",0.8,0.4,0.4,0.46368715083798884,0.5665024630541872,-0.10281531221619833,0.5,26,0.5,0.47058823529411764,125.80645161290323,128.6145251396648,119.16748768472907,152.0708104894643,147.56908436527786,9.447037454935739,122.0391061452514,122.65024630541872,9.865921787709498,9.881773399014778,0.03322180421824683,0,0,0
781,2020,Delhi Capitals,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",0.8,0.2,0.6000000000000001,0.520618556701031,0.5435897435897435,-0.02297118688871258,0.4642857142857143,28,0.38461538461538464,0.6111111111111112,118.38181818181818,120.3917525773196,121.94358974358974,148.91609283346085,150.31923636133763,-1.551837166270147,125.85567010309278,124.14871794871794,9.902061855670103,9.8,0.12142691922177384,0,0,0
